id_tmdb,title,original_language,adult,video,genres,status,runtime,belongs_to_collection,budget,revenue
41402,Let Me In,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",Released,116,,20000000,24145613
648579,The Unbearable Weight of Massive Talent,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",Released,107,,30000000,29116320
514921,The Aeronauts,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,100,,40000000,3485251
424781,Sorry to Bother You,en,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",Released,112,,3200000,18200000
184352,Tom à la ferme,fr,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",Released,105,,0,687505
158011,The Call,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Released,94,,13000000,68572378
13648,バイオハザード：ディジェネレーション,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",Released,97,"{'id': 133352, 'name': 'Resident Evil (Animated) Collection', 'poster_path': '/fICwXslWyYTEodNpnTlQUhOg7xl.jpg', 'backdrop_path': '/uj2duAkn6zUmRSbjyEr7XUeIWsJ.jpg'}",0,403117
9503,Die Päpstin,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",Released,149,,0,28748076
892515,Mascarade,fr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,142,,14000000,6667598
228161,Home,en,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",Released,94,,135000000,368871007
19548,Le Grand Restaurant,fr,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,82,,0,0
10935,Heaven's Gate,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",Released,218,,44000000,3484331
9481,The Bone Collector,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Released,118,,73000000,151493655
39013,Winter's Bone,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",Released,101,,2000000,13831503
882059,Boy Kills World,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",Released,110,,18000000,3139717
776797,哭悲,zh,False,False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",Released,99,,0,0
508664,Danger Close: The Battle of Long Tan,en,False,False,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,119,,23934823,2078370
19997,Niagara,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Released,92,,1250000,8500000
11843,The Return of the Pink Panther,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",Released,113,"{'id': 937, 'name': 'The Pink Panther (Original) Collection', 'poster_path': '/gRRe7HgwpeJ2UmedbStyDKC586U.jpg', 'backdrop_path': '/tZODaANb3WhVHQkRvVwGBsjqJ7k.jpg'}",5000000,41833347
11129,Human Traffic,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,99,,600000,4000000
11092,Presumed Innocent,en,False,False,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Released,127,,22000000,221303188
8366,Der Schuh des Manitu,de,False,False,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",Released,85,"{'id': 1245650, 'name': 'Manitou Collection', 'poster_path': None, 'backdrop_path': None}",0,75675074
5038,Vicky Cristina Barcelona,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,96,,15000000,96409830
1109255,Parthenope,it,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,137,,32000000,10361110
795813,Ich bin dein Mensch,de,False,False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Released,108,,0,1090661
525661,Bombshell,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,109,,32000000,61404394
419635,Kodachrome,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,105,,0,0
188166,Blue Ruin,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",Released,91,,420000,993313
12246,Монгол,ru,False,False,"[{'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",Released,125,,18000000,26527510
11708,Chitty Chitty Bang Bang,en,False,False,"[{'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",Released,144,,10000000,7500445
534490,Avengement,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",Released,88,,2400000,0
438747,Tangled: Before Ever After,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",Released,55,"{'id': 1268789, 'name': 'Tangled Collection', 'poster_path': '/3iM2w88ZX0wFZffVLOfKc24h0bW.jpg', 'backdrop_path': '/hi7m7cJw9VxOeBgrVhCLtxveGM9.jpg'}",0,0
67660,Think Like a Man,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Released,122,"{'id': 239430, 'name': 'Think Like a Man Collection', 'poster_path': '/hCRM2diNsHt60vopldseJJ6o1Rr.jpg', 'backdrop_path': '/ciygVaqu67gxWrBB84niXXWAZx0.jpg'}",12000000,96070507
18198,Barbie Mariposa,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",Released,75,"{'id': 447622, 'name': 'Barbie Mariposa Collection', 'poster_path': '/5nDCG7t9HZv3cJiLVN4nHZIm33a.jpg', 'backdrop_path': '/hRe9kpqJpBxdPThZZH1JGTQT9Jq.jpg'}",0,0
11381,Tommy Boy,en,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,98,,20000000,32648673
1020006,Priscilla,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,113,,20000000,30140906
262551,Babysitting,fr,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,85,"{'id': 331841, 'name': 'Babysitting Collection', 'poster_path': '/vHGV7beGs9YGf3JHYdY0icfcPSU.jpg', 'backdrop_path': '/46BxyVfw1mGxcCCboHJ2Ww0W2Wc.jpg'}",3400000,20258904
502422,Thunder Road,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,90,,200000,448184
170522,Astérix : Le Domaine des dieux,fr,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",Released,85,"{'id': 94039, 'name': 'Asterix and Obelix (Animation) Collection', 'poster_path': '/mJ85mdtrQl2LWTNAHHcSJC55dcs.jpg', 'backdrop_path': '/7DpiEK17hH1foWyj4U0kv9ylRqG.jpg'}",30000000,51379470
28609,ドラゴンボールＺ オラの悟飯をかえせッ!!,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",Released,41,"{'id': 425164, 'name': 'Dragon Ball Z Collection', 'poster_path': '/2VMZ1zRFPnUQtQp5K4WRXvDYBjh.jpg', 'backdrop_path': '/7PcbijxTfwi9vjWEfXdS0ReAw8q.jpg'}",0,9060335
14392,投名狀,zh,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,126,,40000000,0
6435,Practical Magic,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",Released,104,"{'id': 1354706, 'name': 'Practical Magic Collection', 'poster_path': None, 'backdrop_path': None}",75000000,46733235
454,Romeo + Juliet,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,120,,14500000,147298761
198184,Chappie,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",Released,120,,49000000,104399548
25475,Tinker Bell and the Lost Treasure,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",Released,81,"{'id': 315595, 'name': 'Tinker Bell Collection', 'poster_path': '/wzt5eeX5YeJ4CLi165id4dKEgfW.jpg', 'backdrop_path': '/8wvxr06XNW2zofbOHQqEgokTmLx.jpg'}",0,0
9443,Chariots of Fire,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,123,,5500000,58972904
2142,Cop Land,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,104,,15000000,44862187
1088514,La habitación de al lado,es,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,106,,0,15102319
763329,Red Rocket,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,130,,1100000,2200000
338768,Please Stand By,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,93,,0,0
10156,History of the World: Part I,en,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,92,,11000000,31672907
9647,Scrooged,en,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,101,,32000000,60300000
6973,In the Valley of Elah,en,False,False,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",Released,124,,23000000,29541790
4566,Michael Clayton,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Released,119,,25000000,92991835
785533,The Princess Switch 3: Romancing the Star,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Released,106,"{'id': 713330, 'name': 'The Princess Switch Collection', 'poster_path': '/1PJKI4tpZ3AL25NOweayEkJ9xuF.jpg', 'backdrop_path': '/rkwHRTYEr8amIruz18ZN5eTNpWb.jpg'}",0,0
20504,The Book of Eli,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",Released,118,,80000000,157107755
2926,The Three Musketeers,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",Released,106,"{'id': 87631, 'name': 'The Musketeers Collection', 'poster_path': '/kaRcbucpuJzVYqiu0fLg0qKdrS8.jpg', 'backdrop_path': None}",4500000,22018000
30596,十月圍城,cn,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",Released,139,,23000000,6604537
1001865,Scrooge: A Christmas Carol,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",Released,97,,0,0
509598,Mr. Jones,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,119,,0,2855316
9100,The Craft,en,False,False,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",Released,101,"{'id': 758369, 'name': 'The Craft Collection', 'poster_path': '/6gblwKfs6KSPdB2xVXKbpA8CfQM.jpg', 'backdrop_path': '/rGF759srlDV2gdwBDpRLbN3Rv6m.jpg'}",15000000,24800000
4547,Panic Room,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,111,,48000000,197100000
443463,Leave No Trace,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,109,,0,0
98548,People Like Us,en,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,114,,16000000,12434778
30163,Les Fugitifs,fr,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,85,,0,0
11259,Far and Away,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",Released,140,,60000000,137783840
11162,The Merchant of Venice,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,132,,30000000,21600000
755566,Day Shift,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",Released,113,,0,0
188927,Star Trek Beyond,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",Released,122,"{'id': 115575, 'name': 'Star Trek: Alternate Reality Collection', 'poster_path': '/v6ktLScPnUKTSdLZ6TUe5cfOArM.jpg', 'backdrop_path': '/gWl5pN2FplE709aVtA4lakwsE6t.jpg'}",185000000,343471816
126963,ドラゴンボールZ 神と神,ja,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",Released,85,"{'id': 620873, 'name': 'Dragon Ball Super Collection', 'poster_path': '/iQu0OvwbhlDcxOmcMr0fJsxot8E.jpg', 'backdrop_path': '/b0v9EM3fFA3t5uJ9uonPcHHbxMW.jpg'}",0,50461371
724209,Heart of Stone,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",Released,122,,0,0
301351,We Are Your Friends,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Released,96,,6000000,11100000
33908,"쓰리, 몬스터",ko,False,False,"[{'id': 27, 'name': 'Horror'}]",Released,125,"{'id': 1231147, 'name': 'Three Extremes Collection', 'poster_path': '/wakcW4o6BF9y9VtOnLdKjLLnozH.jpg', 'backdrop_path': None}",77532,516930
25284,The Last Seduction,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",Released,110,"{'id': 1154497, 'name': 'The Last Seduction Collection', 'poster_path': '/86wI1BNj2CmgisolHUZVTDOyTFI.jpg', 'backdrop_path': None}",2500000,5842603
14830,Doctor Strange,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",Released,76,,0,0
14635,The Rookie,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Released,127,,20000000,75597042
11013,Secretary,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,111,,4000000,9300000
8193,Napoleon Dynamite,en,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,95,,400000,46118097
525686,Mi prima la sexóloga,es,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,104,"{'id': 1309436, 'name': 'My Cousin the Sexologist – Collection', 'poster_path': '/qG1KXzRjZQyIa5g7BnFhUh2IPOr.jpg', 'backdrop_path': '/oodmRVDicvTdkakryauj7d52JA0.jpg'}",15000,35749
472734,Dumplin',en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,110,,0,0
11319,The Rescuers,en,False,False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",Released,78,"{'id': 57971, 'name': 'The Rescuers Collection', 'poster_path': '/6OGgrYU7bWFritfSW76uvCklM0.jpg', 'backdrop_path': '/5LxWcUb02pWN0FkNyDPYq34JV1M.jpg'}",7500000,169015869
2616,Uncle Buck,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",Released,100,,15000000,79300000
2362,Westworld,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",Released,89,"{'id': 166698, 'name': 'Westworld Collection', 'poster_path': '/cezpGxSMDsWjwrS7VwMqZ5N4Ay8.jpg', 'backdrop_path': '/3yzaSCXO8cT7Q1tgCsmf8ypSxRI.jpg'}",1200000,10000000
2179,Tenacious D in The Pick of Destiny,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",Released,93,,22000000,13405595
919573,L'Innocent,fr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",Released,99,,4000000,5175806
845659,Perfect Addiction,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,97,,0,0
818397,Memory,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Released,114,,30000000,13900000
59387,The Powerpuff Girls Movie,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",Released,74,"{'id': 1418338, 'name': 'The Powerpuff Girls Collection', 'poster_path': '/1K6zM7m8DaAw8oiY6skVms3FvW1.jpg', 'backdrop_path': '/wJhCrNK7Kb7bXCIjKn2vtNLHJXO.jpg'}",11000000,16426471
5729,L'Âge d'or,fr,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,63,,0,7940
1241320,キングダム 大将軍の帰還,ja,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",Released,146,"{'id': 982641, 'name': 'Kingdom Collection', 'poster_path': '/goO4Su0Bb9hynkGac4wYSXdtFAQ.jpg', 'backdrop_path': '/icqydrB4UabmRiWQsX8boiLCqA.jpg'}",0,54114815
578189,Black and Blue,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,109,,12000000,22741061
227719,Project Almanac,en,False,False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",Released,106,,12000000,33200000
9684,Sweet and Lowdown,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",Released,95,,29750000,4525794
9411,Fallen,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,124,,46000000,25232289
912,The Thomas Crown Affair,en,False,False,"[{'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",Released,102,,4300000,14000000
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,en,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,84,"{'id': 747168, 'name': 'Borat Moviefilms Collection', 'poster_path': '/pXYMPIw7fxX7qVrqT2haQlUxxf.jpg', 'backdrop_path': '/3Ysvp4ODDC6sucdQ9quHWkMiKED.jpg'}",18000000,262552893
598331,Rumble,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",Released,95,,0,0
181808,Star Wars: The Last Jedi,en,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",Released,152,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/aSrMJYmQX8kpF26LijkCsYhBMvm.jpg', 'backdrop_path': '/zZDkgOmFMVYpGAkR9Tkxw0CRnxX.jpg'}",200000000,1332698830
84332,Safety Not Guaranteed,en,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",Released,86,,750000,4424699
419709,Last Flag Flying,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",Released,125,,0,0
321697,Steve Jobs,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",Released,122,,30000000,34400000
9654,The Italian Job,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",Released,110,,60000000,176070171
2266,"Paris, je t'aime",fr,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",Released,120,,13000000,4900000
318917,Er ist wieder da,de,False,False,"[{'id': 35, 'name': 'Comedy'}]",Released,116,,3196621,25513752
38199,Unthinkable,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",Released,97,,15000000,0
12178,Miss Pettigrew Lives for a Day,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Released,92,,0,16724933
4031,Les Valseuses,fr,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",Released,117,,0,0
15856,House on Haunted Hill,en,False,False,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",Released,75,,200000,0
11003,The Wedding Singer,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Released,97,,18000000,123306987
9272,The Good Son,en,False,False,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",Released,87,,17000000,60613008
8852,Prince of Darkness,en,False,False,"[{'id': 27, 'name': 'Horror'}]",Released,102,,3000000,14182492
852438,Coupez !,fr,False,False,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",Released,110,,4300000,2046233
654895,Corro da te,it,False,False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",Released,113,,0,0
580489,Venom: Let There Be Carnage,en,False,False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",Released,97,"{'id': 558216, 'name': 'Venom Collection', 'poster_path': '/hoTLlTIohrzQ13HQVkZrDlvffuT.jpg', 'backdrop_path': '/vq340s8DxA5Q209FT8PHA6CXYOx.jpg'}",110000000,506863592
444090,Askeladden - I Dovregubbens hall,no,False,False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",Released,100,"{'id': 619923, 'name': 'Ash Lad Collection', 'poster_path': '/cqFUKfJW4qtEayAc3iJ3BfRbTpV.jpg', 'backdrop_path': '/eFV1SDov7uXPscMWUmvOZqM7FeS.jpg'}",0,4522950
417670,Loro 1,it,False,False,"[{'id': 18, 'name': 'Drama'}]",Released,104,"{'id': 543738, 'name': 'Loro Collection', 'poster_path': '/6r2sBXrZZfSzTmdZvMPNzDd8cfD.jpg', 'backdrop_path': None}",21000000,4746815
11622,Blast from the Past,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Released,112,,35000000,40263020
9318,Astérix chez les Bretons,fr,False,False,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",Released,79,"{'id': 94039, 'name': 'Asterix and Obelix (Animation) Collection', 'poster_path': '/mJ85mdtrQl2LWTNAHHcSJC55dcs.jpg', 'backdrop_path': '/7DpiEK17hH1foWyj4U0kv9ylRqG.jpg'}",0,0
8871,How the Grinch Stole Christmas,en,False,False,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",Released,104,,123000000,345800000
1439,Anna and the King,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",Released,148,,75000000,113996937
537059,Justice League vs. the Fatal Five,en,False,False,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",Released,77,"{'id': 876125, 'name': 'Justice League (DC Animated Universe) Collection', 'poster_path': '/gnCuAv4etx5kSJ4TfZjwi8LDJwD.jpg', 'backdrop_path': '/aFU7sXovKFLSoQru9QgEOlIcImx.jpg'}",0,0
345887,The Equalizer 2,en,False,False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",Released,121,"{'id': 523855, 'name': 'The Equalizer Collection', 'poster_path': '/lq0Ledkl44xhnr1C15AiqbprAAi.jpg', 'backdrop_path': '/wac5llYhh0lC24yNWljrcOe4sR9.jpg'}",62000000,190400157
272693,The DUFF,en,False,False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",Released,100,,8500000,43528634
11497,All Dogs Go to Heaven,en,False,False,"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",Released,84,"{'id': 140910, 'name': 'All Dogs Go to Heaven Collection', 'poster_path': '/iiVR8F2DEXfm2rpj5gcsiUqrjFg.jpg', 'backdrop_path': '/haJ6SsjxfhSRG61LMy4QJWxCNAb.jpg'}",13800000,27100027
